Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Neuroticism,Communication skills,Role
5,5,5,5,5,6,5,5,5,5,5,5,5,5,2,2,0.723744744,0.416361204,0.261195173,0.092309655,0.104857114,5,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,4,4,0.686660681,0.542085259,0.229828261,0.109945365,0.102865854,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,5,5,0.747692292,0.415744653,0.359625416,0.036841417,0.052586731,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.822151434,0.243749843,0.243265634,0.070212166,0.036535354,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,0,0,0.790639804,0.218089352,0.220490568,0.068176161,0.046709387,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,3,3,0.732137354,0.490871389,0.232932177,0.052124095,0.057475346,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,2,2,0.782501842,0.214038526,0.217183664,0.052690266,0.050800556,1,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,0.702945543,0.301202563,0.37261685,0.126971801,0.078569202,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,5,0.715900624,0.423028152,0.400460625,0.141703893,0.112528445,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0.84007775,0.193147062,0.102254008,0.050827795,0.0455285,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.791398484,0.137493515,0.175313715,0.03403386,0.044924785,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0.816238127,0.176360052,0.108768252,0.037749498,0.044215257,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,0.777779878,0.440094575,0.370705171,0.135424636,0.116005941,0,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,4,4,0.735540578,0.254416901,0.125470355,0.03808135,0.035280191,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,5,5,0.698632963,0.314509592,0.228437681,0.060973788,0.119100793,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,1,1,0.696363723,0.295847746,0.142729671,0.082175014,0.110802742,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,0,0,0.728280075,0.355596047,0.224784848,0.050520941,0.047223589,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.72559826,0.394094074,0.218675643,0.045559848,0.064001389,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,2,2,0.700706361,0.319808556,0.175386777,0.064985204,0.060258988,3,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,4,4,0.633094547,0.374846532,0.268041517,0.079536329,0.088605875,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,5,5,0.858501871,0.173839708,0.223642221,0.057886263,0.026860514,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,1,1,0.770309019,0.437684854,0.464425049,0.165100027,0.051897038,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,0,0,0.712830905,0.512036139,0.310238394,0.12302005,0.109042152,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,3,3,0.752787924,0.253647801,0.261576915,0.061796885,0.044233802,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.690469251,0.39337431,0.25535372,0.050139906,0.064987433,2,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.839070997,0.410606863,0.269277727,0.047126039,0.03368208,4,Software Developer
5,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.839217533,0.287165007,0.288880881,0.074554213,0.025988822,4,Software Developer
1,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.836527268,0.305030615,0.31664296,0.095182053,0.037042407,4,Software Developer
0,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.806410485,0.174152858,0.235680262,0.080664286,0.025094875,4,Software Developer
3,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.804702062,0.283555944,0.269640078,0.083806454,0.074217154,4,Software Developer
2,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.809720652,0.324331133,0.298435801,0.050869508,0.039644012,4,Software Developer
4,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.782358877,0.301741461,0.213788302,0.088939597,0.071929687,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.732253275,0.448328389,0.271723205,0.051690511,0.051248843,5,Software Developer
1,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.790967255,0.285030398,0.258892897,0.039424636,0.029732747,5,Software Developer
0,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.762914074,0.332605911,0.368028042,0.144250675,0.082276984,5,Software Developer
3,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.821366783,0.281267958,0.230039414,0.082947289,0.050975516,5,Software Developer
2,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.770894724,0.288580315,0.118978947,0.060122802,0.196322911,5,Software Developer
4,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.764067201,0.26315996,0.205733816,0.095683526,0.14604275,1,Software Developer
5,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.798760515,0.159694432,0.134826183,0.063866994,0.085112301,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.708380437,0.41047149,0.234128633,0.09381908,0.108200244,1,Software Developer
0,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.740019787,0.372944545,0.243815601,0.100026772,0.061044023,1,Software Developer
3,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.820605475,0.422518204,0.318416748,0.054323221,0.028594765,1,Software Developer
2,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.794301214,0.259791012,0.306870362,0.098383162,0.039474113,1,Software Developer
4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.827007443,0.225173264,0.291155788,0.072619321,0.024350937,0,Software Developer
5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.751133946,0.307935495,0.292332097,0.105496424,0.117973527,0,Software Developer
1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.712747225,0.485812668,0.215737177,0.093127952,0.098794228,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.81280355,0.34878821,0.255296797,0.05646364,0.052299959,0,Software Developer
3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.735881215,0.559555245,0.505945958,0.171496652,0.121143887,0,Software Developer
2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.691968254,0.570513485,0.564092988,0.294615142,0.154216933,0,Software Developer
4,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.775120734,0.143531199,0.150355968,0.053698648,0.115838478,3,Software Developer
5,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.683984601,0.342936046,0.163002159,0.017733368,0.041652402,3,Software Developer
1,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.714061124,0.263779851,0.124041723,0.039166585,0.051833874,3,Software Developer
0,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.678342485,0.317170695,0.193691157,0.060353999,0.083598307,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.713994189,0.275925492,0.229267626,0.042219012,0.062179837,3,Software Developer
2,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.709628597,0.279899956,0.140491278,0.029666322,0.07956369,3,Software Developer
4,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.723744744,0.416361204,0.261195173,0.092309655,0.104857114,2,Software Developer
5,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.686660681,0.542085259,0.229828261,0.109945365,0.102865854,2,Software Developer
1,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.747692292,0.415744653,0.359625416,0.036841417,0.052586731,2,Software Developer
0,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.822151434,0.243749843,0.243265634,0.070212166,0.036535354,2,Software Developer
3,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.790639804,0.218089352,0.220490568,0.068176161,0.046709387,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.732137354,0.490871389,0.232932177,0.052124095,0.057475346,2,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.782501842,0.214038526,0.217183664,0.052690266,0.050800556,4,Software Developer
4,5,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.702945543,0.301202563,0.37261685,0.126971801,0.078569202,4,Software Developer
4,1,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.715900624,0.423028152,0.400460625,0.141703893,0.112528445,4,Software Developer
4,0,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.84007775,0.193147062,0.102254008,0.050827795,0.0455285,4,Software Developer
4,3,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.791398484,0.137493515,0.175313715,0.03403386,0.044924785,4,Software Developer
4,2,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.816238127,0.176360052,0.108768252,0.037749498,0.044215257,4,Software Developer
5,4,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.777779878,0.440094575,0.370705171,0.135424636,0.116005941,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.735540578,0.254416901,0.125470355,0.03808135,0.035280191,5,Software Developer
5,1,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.698632963,0.314509592,0.228437681,0.060973788,0.119100793,5,Software Developer
5,0,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.696363723,0.295847746,0.142729671,0.082175014,0.110802742,5,Software Developer
5,3,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.728280075,0.355596047,0.224784848,0.050520941,0.047223589,5,Software Developer
5,2,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.72559826,0.394094074,0.218675643,0.045559848,0.064001389,5,Software Developer
1,4,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.700706361,0.319808556,0.175386777,0.064985204,0.060258988,1,Software Developer
1,5,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.633094547,0.374846532,0.268041517,0.079536329,0.088605875,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.858501871,0.173839708,0.223642221,0.057886263,0.026860514,1,Software Developer
1,0,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.770309019,0.437684854,0.464425049,0.165100027,0.051897038,1,Software Developer
1,3,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.712830905,0.512036139,0.310238394,0.12302005,0.109042152,1,Software Developer
1,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.752787924,0.253647801,0.261576915,0.061796885,0.044233802,1,Software Developer
0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.690469251,0.39337431,0.25535372,0.050139906,0.064987433,0,Software Developer
0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.839070997,0.410606863,0.269277727,0.047126039,0.03368208,0,Software Developer
0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.839217533,0.287165007,0.288880881,0.074554213,0.025988822,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.836527268,0.305030615,0.31664296,0.095182053,0.037042407,0,Software Developer
0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.806410485,0.174152858,0.235680262,0.080664286,0.025094875,0,Software Developer
0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.804702062,0.283555944,0.269640078,0.083806454,0.074217154,0,Software Developer
3,4,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.809720652,0.324331133,0.298435801,0.050869508,0.039644012,3,Software Developer
3,5,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.782358877,0.301741461,0.213788302,0.088939597,0.071929687,3,Software Developer
3,1,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.732253275,0.448328389,0.271723205,0.051690511,0.051248843,3,Software Developer
3,0,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.790967255,0.285030398,0.258892897,0.039424636,0.029732747,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.762914074,0.332605911,0.368028042,0.144250675,0.082276984,3,Software Developer
3,2,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.821366783,0.281267958,0.230039414,0.082947289,0.050975516,3,Software Developer
2,4,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.770894724,0.288580315,0.118978947,0.060122802,0.196322911,2,Software Developer
2,5,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.764067201,0.26315996,0.205733816,0.095683526,0.14604275,2,Software Developer
2,1,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.798760515,0.159694432,0.134826183,0.063866994,0.085112301,2,Software Developer
2,0,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.708380437,0.41047149,0.234128633,0.09381908,0.108200244,2,Software Developer
2,3,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.740019787,0.372944545,0.243815601,0.100026772,0.061044023,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.820605475,0.422518204,0.318416748,0.054323221,0.028594765,2,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.794301214,0.259791012,0.306870362,0.098383162,0.039474113,4,Software Developer
4,4,5,4,4,6,4,4,4,4,4,4,4,4,4,4,0.827007443,0.225173264,0.291155788,0.072619321,0.024350937,4,Software Developer
4,4,1,4,4,6,4,4,4,4,4,4,4,4,4,4,0.751133946,0.307935495,0.292332097,0.105496424,0.117973527,4,Software Developer
4,4,0,4,4,6,4,4,4,4,4,4,4,4,4,4,0.712747225,0.485812668,0.215737177,0.093127952,0.098794228,4,Software Developer
4,4,3,4,4,6,4,4,4,4,4,4,4,4,4,4,0.81280355,0.34878821,0.255296797,0.05646364,0.052299959,4,Software Developer
4,4,2,4,4,6,4,4,4,4,4,4,4,4,4,4,0.735881215,0.559555245,0.505945958,0.171496652,0.121143887,4,Software Developer
5,5,4,5,5,6,5,5,5,5,5,5,5,5,5,5,0.691968254,0.570513485,0.564092988,0.294615142,0.154216933,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.775120734,0.143531199,0.150355968,0.053698648,0.115838478,5,Software Developer
5,5,1,5,5,6,5,5,5,5,5,5,5,5,5,5,0.683984601,0.342936046,0.163002159,0.017733368,0.041652402,5,Software Developer
5,5,0,5,5,6,5,5,5,5,5,5,5,5,5,5,0.714061124,0.263779851,0.124041723,0.039166585,0.051833874,5,Software Developer
5,5,3,5,5,6,5,5,5,5,5,5,5,5,5,5,0.678342485,0.317170695,0.193691157,0.060353999,0.083598307,5,Software Developer
5,5,2,5,5,6,5,5,5,5,5,5,5,5,5,5,0.713994189,0.275925492,0.229267626,0.042219012,0.062179837,5,Software Developer
1,1,4,1,1,6,1,1,1,1,1,1,1,1,1,1,0.709628597,0.279899956,0.140491278,0.029666322,0.07956369,1,Software Developer
1,1,5,1,1,6,1,1,1,1,1,1,1,1,1,1,0.723744744,0.416361204,0.261195173,0.092309655,0.104857114,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.686660681,0.542085259,0.229828261,0.109945365,0.102865854,1,Software Developer
1,1,0,1,1,6,1,1,1,1,1,1,1,1,1,1,0.747692292,0.415744653,0.359625416,0.036841417,0.052586731,1,Software Developer
1,1,3,1,1,6,1,1,1,1,1,1,1,1,1,1,0.822151434,0.243749843,0.243265634,0.070212166,0.036535354,1,Software Developer
1,1,2,1,1,6,1,1,1,1,1,1,1,1,1,1,0.790639804,0.218089352,0.220490568,0.068176161,0.046709387,1,Software Developer
0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0.732137354,0.490871389,0.232932177,0.052124095,0.057475346,0,Software Developer
0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0.782501842,0.214038526,0.217183664,0.052690266,0.050800556,0,Software Developer
0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0.702945543,0.301202563,0.37261685,0.126971801,0.078569202,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.715900624,0.423028152,0.400460625,0.141703893,0.112528445,0,Software Developer
0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0.84007775,0.193147062,0.102254008,0.050827795,0.0455285,0,Software Developer
0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0.791398484,0.137493515,0.175313715,0.03403386,0.044924785,0,Software Developer
3,3,4,3,3,6,3,3,3,3,3,3,3,3,3,3,0.816238127,0.176360052,0.108768252,0.037749498,0.044215257,3,Software Developer
3,3,5,3,3,6,3,3,3,3,3,3,3,3,3,3,0.777779878,0.440094575,0.370705171,0.135424636,0.116005941,3,Software Developer
3,3,1,3,3,6,3,3,3,3,3,3,3,3,3,3,0.735540578,0.254416901,0.125470355,0.03808135,0.035280191,3,Software Developer
3,3,0,3,3,6,3,3,3,3,3,3,3,3,3,3,0.698632963,0.314509592,0.228437681,0.060973788,0.119100793,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.696363723,0.295847746,0.142729671,0.082175014,0.110802742,3,Software Developer
3,3,2,3,3,6,3,3,3,3,3,3,3,3,3,3,0.728280075,0.355596047,0.224784848,0.050520941,0.047223589,3,Software Developer
2,2,4,2,2,6,2,2,2,2,2,2,2,2,2,2,0.72559826,0.394094074,0.218675643,0.045559848,0.064001389,2,Software Developer
2,2,5,2,2,6,2,2,2,2,2,2,2,2,2,2,0.700706361,0.319808556,0.175386777,0.064985204,0.060258988,2,Software Developer
2,2,1,2,2,6,2,2,2,2,2,2,2,2,2,2,0.633094547,0.374846532,0.268041517,0.079536329,0.088605875,2,Software Developer
2,2,0,2,2,6,2,2,2,2,2,2,2,2,2,2,0.858501871,0.173839708,0.223642221,0.057886263,0.026860514,2,Software Developer
2,2,3,2,2,6,2,2,2,2,2,2,2,2,2,2,0.770309019,0.437684854,0.464425049,0.165100027,0.051897038,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.712830905,0.512036139,0.310238394,0.12302005,0.109042152,2,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.752787924,0.253647801,0.261576915,0.061796885,0.044233802,4,Software Developer
4,4,4,5,4,6,4,4,4,4,4,4,4,4,4,4,0.690469251,0.39337431,0.25535372,0.050139906,0.064987433,4,Software Developer
4,4,4,1,4,6,4,4,4,4,4,4,4,4,4,4,0.839070997,0.410606863,0.269277727,0.047126039,0.03368208,4,Software Developer
4,4,4,0,4,6,4,4,4,4,4,4,4,4,4,4,0.839217533,0.287165007,0.288880881,0.074554213,0.025988822,4,Software Developer
4,4,4,3,4,6,4,4,4,4,4,4,4,4,4,4,0.836527268,0.305030615,0.31664296,0.095182053,0.037042407,4,Software Developer
4,4,4,2,4,6,4,4,4,4,4,4,4,4,4,4,0.806410485,0.174152858,0.235680262,0.080664286,0.025094875,4,Software Developer
5,5,5,4,5,6,5,5,5,5,5,5,5,5,5,5,0.804702062,0.283555944,0.269640078,0.083806454,0.074217154,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.809720652,0.324331133,0.298435801,0.050869508,0.039644012,5,Software Developer
5,5,5,1,5,6,5,5,5,5,5,5,5,5,5,5,0.782358877,0.301741461,0.213788302,0.088939597,0.071929687,5,Software Developer
5,5,5,0,5,6,5,5,5,5,5,5,5,5,5,5,0.732253275,0.448328389,0.271723205,0.051690511,0.051248843,5,Software Developer
5,5,5,3,5,6,5,5,5,5,5,5,5,5,5,5,0.790967255,0.285030398,0.258892897,0.039424636,0.029732747,5,Software Developer
5,5,5,2,5,6,5,5,5,5,5,5,5,5,5,5,0.762914074,0.332605911,0.368028042,0.144250675,0.082276984,5,Software Developer
1,1,1,4,1,6,1,1,1,1,1,1,1,1,1,1,0.821366783,0.281267958,0.230039414,0.082947289,0.050975516,1,Software Developer
1,1,1,5,1,6,1,1,1,1,1,1,1,1,1,1,0.770894724,0.288580315,0.118978947,0.060122802,0.196322911,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.764067201,0.26315996,0.205733816,0.095683526,0.14604275,1,Software Developer
1,1,1,0,1,6,1,1,1,1,1,1,1,1,1,1,0.798760515,0.159694432,0.134826183,0.063866994,0.085112301,1,Software Developer
1,1,1,3,1,6,1,1,1,1,1,1,1,1,1,1,0.708380437,0.41047149,0.234128633,0.09381908,0.108200244,1,Software Developer
1,1,1,2,1,6,1,1,1,1,1,1,1,1,1,1,0.740019787,0.372944545,0.243815601,0.100026772,0.061044023,1,Software Developer
0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0.820605475,0.422518204,0.318416748,0.054323221,0.028594765,0,Software Developer
0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0.794301214,0.259791012,0.306870362,0.098383162,0.039474113,0,Software Developer
0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0.827007443,0.225173264,0.291155788,0.072619321,0.024350937,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.751133946,0.307935495,0.292332097,0.105496424,0.117973527,0,Software Developer
0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0.712747225,0.485812668,0.215737177,0.093127952,0.098794228,0,Software Developer
0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0.81280355,0.34878821,0.255296797,0.05646364,0.052299959,0,Software Developer
3,3,3,4,3,6,3,3,3,3,3,3,3,3,3,3,0.735881215,0.559555245,0.505945958,0.171496652,0.121143887,3,Software Developer
3,3,3,5,3,6,3,3,3,3,3,3,3,3,3,3,0.691968254,0.570513485,0.564092988,0.294615142,0.154216933,3,Software Developer
3,3,3,1,3,6,3,3,3,3,3,3,3,3,3,3,0.775120734,0.143531199,0.150355968,0.053698648,0.115838478,3,Software Developer
3,3,3,0,3,6,3,3,3,3,3,3,3,3,3,3,0.683984601,0.342936046,0.163002159,0.017733368,0.041652402,3,Software Developer
3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,3,0.714061124,0.263779851,0.124041723,0.039166585,0.051833874,3,Software Developer
3,3,3,2,3,6,3,3,3,3,3,3,3,3,3,3,0.678342485,0.317170695,0.193691157,0.060353999,0.083598307,3,Software Developer
2,2,2,4,2,6,2,2,2,2,2,2,2,2,2,2,0.713994189,0.275925492,0.229267626,0.042219012,0.062179837,2,Software Developer
2,2,2,5,2,6,2,2,2,2,2,2,2,2,2,2,0.709628597,0.279899956,0.140491278,0.029666322,0.07956369,2,Software Developer
2,2,2,1,2,6,2,2,2,2,2,2,2,2,2,2,0.723744744,0.416361204,0.261195173,0.092309655,0.104857114,2,Software Developer
2,2,2,0,2,6,2,2,2,2,2,2,2,2,2,2,0.686660681,0.542085259,0.229828261,0.109945365,0.102865854,2,Software Developer
2,2,2,3,2,6,2,2,2,2,2,2,2,2,2,2,0.747692292,0.415744653,0.359625416,0.036841417,0.052586731,2,Software Developer
2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,0.822151434,0.243749843,0.243265634,0.070212166,0.036535354,2,Software Developer
4,4,4,4,4,6,4,4,4,4,4,4,4,4,4,4,0.790639804,0.218089352,0.220490568,0.068176161,0.046709387,4,Software Developer
4,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,0.732137354,0.490871389,0.232932177,0.052124095,0.057475346,4,Software Developer
4,4,4,4,1,6,4,4,4,4,4,4,4,4,4,4,0.782501842,0.214038526,0.217183664,0.052690266,0.050800556,4,Software Developer
4,4,4,4,0,6,4,4,4,4,4,4,4,4,4,4,0.702945543,0.301202563,0.37261685,0.126971801,0.078569202,4,Software Developer
4,4,4,4,3,6,4,4,4,4,4,4,4,4,4,4,0.715900624,0.423028152,0.400460625,0.141703893,0.112528445,4,Software Developer
4,4,4,4,2,6,4,4,4,4,4,4,4,4,4,4,0.84007775,0.193147062,0.102254008,0.050827795,0.0455285,4,Software Developer
5,5,5,5,4,6,5,5,5,5,5,5,5,5,5,5,0.791398484,0.137493515,0.175313715,0.03403386,0.044924785,5,Software Developer
5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,0.816238127,0.176360052,0.108768252,0.037749498,0.044215257,5,Software Developer
5,5,5,5,1,6,5,5,5,5,5,5,5,5,5,5,0.777779878,0.440094575,0.370705171,0.135424636,0.116005941,5,Software Developer
5,5,5,5,0,6,5,5,5,5,5,5,5,5,5,5,0.735540578,0.254416901,0.125470355,0.03808135,0.035280191,5,Software Developer
5,5,5,5,3,6,5,5,5,5,5,5,5,5,5,5,0.698632963,0.314509592,0.228437681,0.060973788,0.119100793,5,Software Developer
5,5,5,5,2,6,5,5,5,5,5,5,5,5,5,5,0.696363723,0.295847746,0.142729671,0.082175014,0.110802742,5,Software Developer
1,1,1,1,4,6,1,1,1,1,1,1,1,1,1,1,0.728280075,0.355596047,0.224784848,0.050520941,0.047223589,1,Software Developer
1,1,1,1,5,6,1,1,1,1,1,1,1,1,1,1,0.72559826,0.394094074,0.218675643,0.045559848,0.064001389,1,Software Developer
1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0.700706361,0.319808556,0.175386777,0.064985204,0.060258988,1,Software Developer
1,1,1,1,0,6,1,1,1,1,1,1,1,1,1,1,0.633094547,0.374846532,0.268041517,0.079536329,0.088605875,1,Software Developer
1,1,1,1,3,6,1,1,1,1,1,1,1,1,1,1,0.858501871,0.173839708,0.223642221,0.057886263,0.026860514,1,Software Developer
1,1,1,1,2,6,1,1,1,1,1,1,1,1,1,1,0.770309019,0.437684854,0.464425049,0.165100027,0.051897038,1,Software Developer
0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0.712830905,0.512036139,0.310238394,0.12302005,0.109042152,0,Software Developer
0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0.752787924,0.253647801,0.261576915,0.061796885,0.044233802,0,Software Developer
0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0.690469251,0.39337431,0.25535372,0.050139906,0.064987433,0,Software Developer
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.839070997,0.410606863,0.269277727,0.047126039,0.03368208,0,Software Developer
0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0.839217533,0.287165007,0.288880881,0.074554213,0.025988822,0,Software Developer
0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0.836527268,0.305030615,0.31664296,0.095182053,0.037042407,0,Software Developer
3,3,3,3,4,6,3,3,3,3,3,3,3,3,3,3,0.806410485,0.174152858,0.235680262,0.080664286,0.025094875,3,Software Developer
3,3,3,3,5,6,3,3,3,3,3,3,3,3,3,3,0.804702062,0.283555944,0.269640078,0.083806454,0.074217154,3,Software Developer
3,3,3,3,1,6,3,3,3,3,3,3,3,3,3,3,0.809720652,0.324331133,0.298435801,0.050869508,0.039644012,3,Software Developer
3,3,3,3,0,6,3,3,3,3,3,3,3,3,3,3,0.782358877,0.301741461,0.213788302,0.088939597,0.071929687,3,Software Developer
