Database Fundamentals,Computer Architecture,Distributed Computing Systems,Cyber Security,Networking,Software Development,Programming Skills,Project Management,Computer Forensics Fundamentals,Technical Communication,AI ML,Software Engineering,Business Analysis,Communication skills,Data Science,Troubleshooting skills,Graphics Designing,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Role
1,1,1,6,1,1,1,5,1,1,1,1,1,1,1,1,1,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
1,1,1,6,1,1,1,0,1,1,1,1,1,1,1,1,1,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
1,1,1,6,1,1,1,3,1,1,1,1,1,1,1,1,1,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
1,1,1,6,1,1,1,2,1,1,1,1,1,1,1,1,1,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
3,3,3,6,3,3,3,4,3,3,3,3,3,3,3,3,3,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
3,3,3,6,3,3,3,5,3,3,3,3,3,3,3,3,3,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
3,3,3,6,3,3,3,1,3,3,3,3,3,3,3,3,3,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
3,3,3,6,3,3,3,0,3,3,3,3,3,3,3,3,3,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
3,3,3,6,3,3,3,2,3,3,3,3,3,3,3,3,3,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
2,2,2,6,2,2,2,4,2,2,2,2,2,2,2,2,2,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
2,2,2,6,2,2,2,5,2,2,2,2,2,2,2,2,2,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
2,2,2,6,2,2,2,1,2,2,2,2,2,2,2,2,2,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
2,2,2,6,2,2,2,0,2,2,2,2,2,2,2,2,2,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
2,2,2,6,2,2,2,3,2,2,2,2,2,2,2,2,2,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
4,4,4,6,4,4,4,4,5,4,4,4,4,4,4,4,4,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
4,4,4,6,4,4,4,4,1,4,4,4,4,4,4,4,4,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
4,4,4,6,4,4,4,4,0,4,4,4,4,4,4,4,4,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
4,4,4,6,4,4,4,4,3,4,4,4,4,4,4,4,4,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
4,4,4,6,4,4,4,4,2,4,4,4,4,4,4,4,4,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
5,5,5,6,5,5,5,5,4,5,5,5,5,5,5,5,5,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
5,5,5,6,5,5,5,5,1,5,5,5,5,5,5,5,5,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
5,5,5,6,5,5,5,5,0,5,5,5,5,5,5,5,5,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
5,5,5,6,5,5,5,5,3,5,5,5,5,5,5,5,5,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
5,5,5,6,5,5,5,5,2,5,5,5,5,5,5,5,5,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
1,1,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
1,1,1,6,1,1,1,1,5,1,1,1,1,1,1,1,1,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
1,1,1,6,1,1,1,1,0,1,1,1,1,1,1,1,1,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
1,1,1,6,1,1,1,1,3,1,1,1,1,1,1,1,1,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
3,3,3,6,3,3,3,3,4,3,3,3,3,3,3,3,3,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
3,3,3,6,3,3,3,3,5,3,3,3,3,3,3,3,3,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
3,3,3,6,3,3,3,3,1,3,3,3,3,3,3,3,3,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
3,3,3,6,3,3,3,3,0,3,3,3,3,3,3,3,3,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
3,3,3,6,3,3,3,3,2,3,3,3,3,3,3,3,3,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
2,2,2,6,2,2,2,2,4,2,2,2,2,2,2,2,2,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
2,2,2,6,2,2,2,2,5,2,2,2,2,2,2,2,2,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
2,2,2,6,2,2,2,2,1,2,2,2,2,2,2,2,2,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
2,2,2,6,2,2,2,2,0,2,2,2,2,2,2,2,2,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
2,2,2,6,2,2,2,2,3,2,2,2,2,2,2,2,2,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,5,4,4,4,4,4,4,4,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,1,4,4,4,4,4,4,4,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,0,4,4,4,4,4,4,4,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,3,4,4,4,4,4,4,4,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,2,4,4,4,4,4,4,4,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,4,5,5,5,5,5,5,5,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,1,5,5,5,5,5,5,5,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,0,5,5,5,5,5,5,5,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,3,5,5,5,5,5,5,5,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,2,5,5,5,5,5,5,5,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,4,1,1,1,1,1,1,1,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,5,1,1,1,1,1,1,1,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,0,1,1,1,1,1,1,1,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,3,1,1,1,1,1,1,1,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,2,1,1,1,1,1,1,1,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,4,3,3,3,3,3,3,3,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,5,3,3,3,3,3,3,3,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,1,3,3,3,3,3,3,3,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,0,3,3,3,3,3,3,3,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,2,3,3,3,3,3,3,3,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,4,2,2,2,2,2,2,2,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,5,2,2,2,2,2,2,2,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,1,2,2,2,2,2,2,2,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,0,2,2,2,2,2,2,2,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,3,2,2,2,2,2,2,2,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,5,4,4,4,4,4,4,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,1,4,4,4,4,4,4,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,0,4,4,4,4,4,4,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,3,4,4,4,4,4,4,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,2,4,4,4,4,4,4,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,4,5,5,5,5,5,5,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,1,5,5,5,5,5,5,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,0,5,5,5,5,5,5,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,3,5,5,5,5,5,5,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,2,5,5,5,5,5,5,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,4,1,1,1,1,1,1,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,5,1,1,1,1,1,1,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,0,1,1,1,1,1,1,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,3,1,1,1,1,1,1,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,2,1,1,1,1,1,1,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,4,3,3,3,3,3,3,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,5,3,3,3,3,3,3,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,1,3,3,3,3,3,3,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,0,3,3,3,3,3,3,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,2,3,3,3,3,3,3,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,4,2,2,2,2,2,2,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,5,2,2,2,2,2,2,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,1,2,2,2,2,2,2,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,0,2,2,2,2,2,2,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,3,2,2,2,2,2,2,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,5,4,4,4,4,4,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,1,4,4,4,4,4,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,0,4,4,4,4,4,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,3,4,4,4,4,4,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,2,4,4,4,4,4,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,4,5,5,5,5,5,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,1,5,5,5,5,5,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,0,5,5,5,5,5,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,3,5,5,5,5,5,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
5,5,5,6,5,5,5,5,5,5,5,2,5,5,5,5,5,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,4,1,1,1,1,1,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,5,1,1,1,1,1,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,0,1,1,1,1,1,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,3,1,1,1,1,1,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,4,3,3,3,3,3,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,5,3,3,3,3,3,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,1,3,3,3,3,3,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,0,3,3,3,3,3,0.88932593,0.582867866,0.502297554,0.199016504,0.638532913,0.038678196,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,0.784092503,0.340537871,0.356655863,0.071651501,0.603283019,0.029971296,Cyber Security Specialist
3,3,3,6,3,3,3,3,3,3,3,2,3,3,3,3,3,0.795309676,0.549096972,0.394167639,0.095926309,0.60484813,0.026826393,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,4,2,2,2,2,2,0.883756016,0.628363479,0.674395653,0.232912712,0.688104805,0.042993708,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,5,2,2,2,2,2,0.826057807,0.269330126,0.221208616,0.036105814,0.554617975,0.012488356,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,1,2,2,2,2,2,0.709881547,0.518073903,0.465059654,0.142961778,0.597822586,0.068581279,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,0,2,2,2,2,2,0.724436127,0.566096334,0.488538817,0.234017486,0.715489947,0.093807504,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,3,2,2,2,2,2,0.859467486,0.321573912,0.250518675,0.052676434,0.492855374,0.029870175,Cyber Security Specialist
2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,0.759428221,0.553257353,0.439269286,0.213644695,0.636031495,0.05771135,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,0.785837189,0.472748893,0.407475319,0.069601818,0.674104394,0.051629361,Cyber Security Specialist
4,4,4,6,4,4,4,4,4,4,4,4,5,4,4,4,4,0.722145341,0.455235261,0.346213735,0.066530729,0.692900402,0.114764862,Cyber Security Specialist
